"leaid","neighbor_leaid"
"4834770","4821030"
"4834770","4825440"
"4834770","4834410"
"4834770","4809720"
"4834770","4838310"
"4840410","4829400"
"4840410","4820550"
"4840410","4846380"
"4840410","4809720"
"4840410","4840350"
"4807890","4820010"
"4807890","4829850"
"4807890","4828380"
"4807890","4835100"
"4808340","4813290"
"4808340","4829850"
"4808340","4810590"
"4808340","4830120"
"4808340","4843890"
"4808340","4845670"
"4821960","4813290"
"4821960","4843890"
"4821960","4823670"
"4821960","4842870"
"4821960","4814580"
"4821960","4838400"
"4821960","4834920"
"4827210","4846350"
"4827210","4810800"
"4827210","4810590"
"4827210","4843140"
"4827210","4813260"
"4830120","4829850"
"4830120","4810590"
"4830120","4808340"
"4843890","4813290"
"4843890","4808340"
"4843890","4821960"
"4843890","4845670"
"4843890","4823670"
"4843890","4842930"
"4845670","4810800"
"4845670","4818030"
"4845670","4839450"
"4845670","4810590"
"4845670","4808340"
"4845670","4843890"
"4845670","4809780"
"4845670","4843140"
"4845670","4842930"
"4846530","4837650"
"4846530","4835850"
"4846530","4828380"
"4846530","4814850"
"4846530","4835100"
"4846530","4820340"
"4819440","4828230"
"4819440","4836390"
"4819440","4834680"
"4819440","4800001"
"4819440","4840290"
"4819440","4800002"
"4819440","4827890"
"4819440","4843400"
"4819440","4831500"
"4819440","4835070"
"4827890","4834680"
"4827890","4840290"
"4827890","4819440"
"4827890","4825950"
"4827890","4835070"
"4843400","4840290"
"4843400","4830180"
"4843400","4819440"
"4843400","4831500"
"4843400","4814160"
"4833780","4811310"
"4833780","4845090"
"4833780","4827690"
"4833780","4844160"
"4811310","4833780"
"4811310","4845090"
"4845090","4833780"
"4845090","4811310"
"4845090","4827690"
"4811250","4829130"
"4811250","4821810"
"4811250","4812540"
"4811250","4837900"
"4811250","4819740"
"4829130","4829190"
"4829130","4837110"
"4829130","4837410"
"4829130","4811250"
"4829130","4813920"
"4829130","4821810"
"4829130","4837900"
"4845330","4837900"
"4845330","4843260"
"4845330","4837710"
"4828200","4811730"
"4828200","4837410"
"4828200","4813920"
"4828200","4831290"
"4828200","4830640"
"4813920","4811730"
"4813920","4837410"
"4813920","4829130"
"4813920","4828200"
"4813920","4837900"
"4800009","4838970"
"4800009","4814730"
"4800009","4810320"
"4800009","4800010"
"4800009","4800008"
"4817010","4812090"
"4817010","4827690"
"4817010","4832730"
"4835760","4838820"
"4835760","4899130"
"4835760","4826070"
"4835760","4836420"
"4835760","4809870"
"4835760","4839300"
"4835760","4825680"
"4809870","4838820"
"4809870","4835760"
"4809870","4807800"
"4809870","4825680"
"4831200","4820970"
"4831200","4810990"
"4831200","4819530"
"4831200","4832790"
"4831200","4838520"
"4823430","4816950"
"4823430","4809360"
"4823430","4830030"
"4823430","4830060"
"4823430","4816140"
"4823430","4834470"
"4830060","4840950"
"4830060","4816950"
"4830060","4832130"
"4830060","4833120"
"4830060","4809360"
"4830060","4823430"
"4830060","4828650"
"4811400","4845420"
"4811400","4827090"
"4811400","4834170"
"4811400","4825290"
"4811400","4830480"
"4811400","4812700"
"4811400","4829880"
"4827090","4821560"
"4827090","4811400"
"4827090","4834170"
"4827090","4829880"
"4834170","4821560"
"4834170","4841130"
"4834170","4811400"
"4834170","4827090"
"4834170","4845450"
"4834170","4830480"
"4845450","4821560"
"4845450","4834230"
"4845450","4841130"
"4845450","4834170"
"4845450","4810890"
"4845450","4821840"
"4810710","4814790"
"4810710","4833120"
"4810710","4809360"
"4810710","4814730"
"4810710","4832940"
"4810710","4810320"
"4814730","4824990"
"4814730","4838970"
"4814730","4800009"
"4814730","4810710"
"4814730","4832370"
"4814730","4832940"
"4814730","4839690"
"4814730","4839480"
"4814730","4829100"
"4814730","4832160"
"4814730","4810320"
"4832370","4814730"
"4832370","4839690"
"4832370","4829100"
"4818120","4812750"
"4818120","4821450"
"4818120","4836360"
"4818120","4820070"
"4818120","4845950"
"4829220","4811640"
"4829220","4812750"
"4829220","4808870"
"4829220","4843920"
"4812750","4825200"
"4812750","4828680"
"4812750","4818120"
"4812750","4829220"
"4812750","4821450"
"4812750","4808870"
"4812750","4818720"
"4812750","4843920"
"4812750","4845950"
"4821450","4818120"
"4821450","4812750"
"4821450","4836360"
"4821450","4807650"
"4821450","4820070"
"4821450","4843920"
"4827750","4808160"
"4827750","4827240"
"4827750","4833660"
"4827750","4845690"
"4827750","4845570"
"4827750","4841760"
"4827750","4808460"
"4811070","4833240"
"4811070","4843720"
"4811070","4826250"
"4811070","4817730"
"4811070","4838900"
"4811070","4800003"
"4820550","4838820"
"4820550","4829940"
"4820550","4834410"
"4820550","4829400"
"4820550","4840410"
"4820550","4842690"
"4820550","4807800"
"4820550","4833720"
"4820550","4809720"
"4842690","4825440"
"4842690","4829940"
"4842690","4834410"
"4842690","4835190"
"4842690","4820550"
"4842690","4825140"
"4828650","4840950"
"4828650","4832130"
"4828650","4830060"
"4828650","4840740"
"4828650","4835520"
"4843680","4817190"
"4843680","4830030"
"4843680","4816140"
"4843680","4827000"
"4843680","4838430"
"4816140","4830030"
"4816140","4823430"
"4816140","4843680"
"4816140","4843720"
"4816140","4838430"
"4816140","4834470"
"4842720","4848143"
"4842720","4810620"
"4842720","4842900"
"4842720","4820850"
"4842720","4824360"
"4842720","4841520"
"4842720","4823070"
"4846440","4810170"
"4846440","4827120"
"4846440","4841340"
"4846440","4813770"
"4846440","4814600"
"4846440","4844580"
"4846440","4824630"
"4846440","4825710"
"4824330","4815540"
"4824330","4811910"
"4824330","4820190"
"4824330","4815690"
"4824330","4842420"
"4808870","4832010"
"4808870","4811640"
"4808870","4829220"
"4808870","4812750"
"4808870","4826220"
"4808870","4815840"
"4808870","4818720"
"4808870","4828780"
"4808870","4813200"
"4818390","4843290"
"4818390","4833340"
"4818390","4840500"
"4818390","4834050"
"4818390","4821630"
"4819770","4811640"
"4819770","4812060"
"4819770","4824590"
"4819770","4826220"
"4819770","4832250"
"4819770","4834050"
"4826220","4811640"
"4826220","4808870"
"4826220","4819770"
"4826220","4813200"
"4826220","4834050"
"4832250","4824590"
"4832250","4819770"
"4832250","4834050"
"4843290","4818390"
"4843290","4833340"
"4843290","4818940"
"4843290","4813200"
"4843290","4834050"
"4836970","4822120"
"4836970","4839630"
"4836970","4817830"
"4836970","4818280"
"4836970","4844820"
"4836970","4814700"
"4836970","4844470"
"4822120","4848285"
"4822120","4844250"
"4822120","4839540"
"4822120","4819280"
"4822120","4836970"
"4822120","4818890"
"4822120","4831560"
"4822120","4842000"
"4822120","4840110"
"4822120","4818280"
"4822120","4818210"
"4822120","4844820"
"4836360","4836240"
"4836360","4846590"
"4836360","4841820"
"4836360","4818120"
"4836360","4821450"
"4836360","4807650"
"4836360","4830810"
"4836360","4820070"
"4836360","4845950"
"4836360","4828020"
"4813770","4815300"
"4813770","4827120"
"4813770","4817040"
"4813770","4846440"
"4813770","4814600"
"4813770","4846740"
"4814600","4846440"
"4814600","4813770"
"4814600","4846740"
"4814600","4824630"
"4833240","4811070"
"4833240","4843720"
"4833240","4827000"
"4833240","4800003"
"4843720","4811070"
"4843720","4816140"
"4843720","4833240"
"4843720","4826250"
"4843720","4817730"
"4843720","4825800"
"4843720","4827000"
"4843720","4838430"
"4843720","4834470"
"4843720","4815930"
"4817280","4810800"
"4817280","4838640"
"4817280","4823460"
"4831320","4807680"
"4831320","4811220"
"4831320","4814450"
"4831320","4809280"
"4831320","4814070"
"4820960","4807780"
"4820960","4819700"
"4820960","4814310"
"4820960","4821390"
"4820960","4824930"
"4820960","4815910"
"4820850","4842900"
"4820850","4842720"
"4820850","4824360"
"4820850","4825890"
"4820850","4844520"
"4820850","4814310"
"4820850","4821390"
"4827630","4848143"
"4827630","4810620"
"4827630","4842900"
"4827630","4831410"
"4827630","4839390"
"4827630","4830870"
"4827630","4821390"
"4827630","4811460"
"4818890","4846620"
"4818890","4822120"
"4818890","4842000"
"4818890","4844150"
"4818890","4818210"
"4807680","4831320"
"4807680","4811220"
"4807680","4814450"
"4807680","4828530"
"4807680","4846410"
"4807680","4842780"
"4811220","4817960"
"4811220","4831320"
"4811220","4807680"
"4811220","4841700"
"4811220","4821330"
"4811220","4846410"
"4811220","4821360"
"4811220","4814070"
"4811220","4836480"
"4811220","4834140"
"4844110","4833090"
"4844110","4815870"
"4844110","4822620"
"4844110","4813890"
"4844110","4839780"
"4841670","4842540"
"4841670","4816200"
"4841670","4822680"
"4841670","4842570"
"4841670","4817610"
"4841670","4841910"
"4841670","4821930"
"4842570","4816200"
"4842570","4841670"
"4842570","4813620"
"4839390","4831410"
"4839390","4827630"
"4839390","4830870"
"4839390","4821180"
"4839390","4830950"
"4839390","4834140"
"4830870","4827630"
"4830870","4839390"
"4830870","4820370"
"4830870","4830950"
"4830870","4834500"
"4830870","4844800"
"4830870","4811460"
"4822350","4812810"
"4822350","4840290"
"4822350","4817160"
"4822350","4832220"
"4822350","4843320"
"4822350","4814250"
"4836780","4821030"
"4836780","4812480"
"4836780","4808550"
"4836780","4846380"
"4836780","4809720"
"4836780","4810500"
"4836780","4844150"
"4836780","4809000"
"4846380","4840410"
"4846380","4836780"
"4846380","4809720"
"4846380","4840350"
"4821180","4823760"
"4821180","4831410"
"4821180","4839390"
"4821180","4841700"
"4821180","4834140"
"4841700","4823760"
"4841700","4811220"
"4841700","4821180"
"4841700","4836480"
"4841700","4834140"
"4811610","4839600"
"4811610","4842090"
"4811610","4841850"
"4811610","4845570"
"4811610","4816770"
"4811610","4844910"
"4811610","4830000"
"4811610","4835040"
"4809200","4845540"
"4809200","4833180"
"4809200","4807780"
"4809200","4811010"
"4809200","4819700"
"4809200","4817700"
"4809200","4844800"
"4809200","4841280"
"4816620","4809570"
"4816620","4828890"
"4816620","4808940"
"4816620","4827870"
"4816620","4818360"
"4816620","4800010"
"4826470","4829010"
"4826470","4826400"
"4826470","4817760"
"4826470","4827030"
"4826470","4808940"
"4826470","4824840"
"4826470","4800008"
"4834830","4838080"
"4834830","4815420"
"4834830","4828890"
"4834830","4808940"
"4834830","4824100"
"4834830","4842280"
"4834830","4818360"
"4813500","4828550"
"4813500","4823790"
"4813500","4844940"
"4813500","4832090"
"4813500","4825470"
"4824000","4817040"
"4824000","4828550"
"4824000","4846740"
"4824000","4818660"
"4824000","4846320"
"4846740","4811430"
"4846740","4817040"
"4846740","4813770"
"4846740","4814600"
"4846740","4824000"
"4846740","4818660"
"4846740","4824630"
"4824260","4812120"
"4824260","4823400"
"4824260","4822620"
"4824260","4818330"
"4824260","4845780"
"4824260","4839780"
"4824260","4814130"
"4824530","4808610"
"4824530","4846080"
"4824530","4810990"
"4824530","4830660"
"4824530","4811820"
"4824530","4811340"
"4824530","4821330"
"4824530","4813800"
"4824530","4821360"
"4824530","4834630"
"4833630","4808610"
"4833630","4823400"
"4833630","4832700"
"4833630","4839780"
"4833630","4842780"
"4833630","4821360"
"4838080","4834830"
"4838080","4827030"
"4838080","4808940"
"4838080","4824100"
"4838080","4820600"
"4840890","4828230"
"4840890","4836390"
"4840890","4840440"
"4840890","4835490"
"4840890","4845990"
"4813890","4833090"
"4813890","4836180"
"4813890","4815870"
"4813890","4844110"
"4824810","4842360"
"4824810","4813110"
"4824810","4813320"
"4824810","4839960"
"4842360","4824810"
"4842360","4820460"
"4842360","4813110"
"4842360","4813320"
"4842360","4842840"
"4820460","4842360"
"4820460","4813110"
"4820460","4842840"
"4820460","4822970"
"4813110","4809690"
"4813110","4818480"
"4813110","4829160"
"4813110","4824810"
"4813110","4842360"
"4813110","4820460"
"4813110","4822970"
"4841430","4821300"
"4841430","4808280"
"4841430","4810200"
"4841430","4820790"
"4841430","4821750"
"4841430","4830570"
"4841430","4819620"
"4836990","4808230"
"4836990","4832640"
"4836990","4831260"
"4836990","4824030"
"4820100","4843740"
"4820100","4809330"
"4820100","4807950"
"4820100","4820190"
"4820100","4815990"
"4820100","4834550"
"4820100","4829040"
"4815570","4822230"
"4815570","4814400"
"4815570","4830300"
"4815570","4824360"
"4815570","4824900"
"4824360","4822230"
"4824360","4830300"
"4824360","4842720"
"4824360","4820850"
"4824360","4815570"
"4824360","4844520"
"4824360","4823070"
"4825890","4831380"
"4825890","4820850"
"4825890","4844520"
"4825890","4814310"
"4825890","4845720"
"4825890","4810650"
"4825890","4837200"
"4844520","4830300"
"4844520","4831380"
"4844520","4820850"
"4844520","4824360"
"4844520","4825890"
"4820310","4828350"
"4820310","4842810"
"4820310","4818280"
"4820310","4824150"
"4820310","4818210"
"4834020","4812480"
"4834020","4842810"
"4834020","4809630"
"4834020","4829370"
"4834020","4824150"
"4826910","4815720"
"4826910","4821630"
"4826910","4825470"
"4807800","4838820"
"4807800","4807530"
"4807800","4810260"
"4807800","4817550"
"4807800","4809870"
"4807800","4820550"
"4807800","4833720"
"4807800","4825680"
"4833720","4807530"
"4833720","4829400"
"4833720","4820550"
"4833720","4807800"
"4833720","4809410"
"4822770","4822560"
"4822770","4846200"
"4822770","4827510"
"4822770","4846230"
"4822770","4830930"
"4822770","4810140"
"4822770","4836300"
"4830930","4827510"
"4830930","4822770"
"4830930","4807650"
"4830930","4843920"
"4830930","4836300"
"4837320","4827990"
"4837320","4810260"
"4837320","4819380"
"4837320","4836930"
"4837320","4839300"
"4837320","4825680"
"4837320","4825410"
"4844280","4837110"
"4844280","4837410"
"4844280","4813960"
"4844280","4810910"
"4844280","4830640"
"4844280","4814970"
"4844280","4826280"
"4845630","4844490"
"4845630","4814580"
"4845630","4835580"
"4845630","4838400"
"4845630","4812510"
"4820220","4818600"
"4820220","4827570"
"4820220","4812510"
"4820220","4843860"
"4820220","4840380"
"4844490","4845630"
"4844490","4812510"
"4807380","4812360"
"4807380","4808520"
"4807380","4845040"
"4807380","4834560"
"4807380","4823280"
"4812360","4830780"
"4812360","4820040"
"4812360","4807380"
"4812360","4828800"
"4812360","4816380"
"4812360","4834560"
"4812360","4823280"
"4823730","4828800"
"4823730","4831620"
"4823730","4816380"
"4823730","4815120"
"4823730","4834560"
"4828800","4812360"
"4828800","4823730"
"4828800","4816380"
"4828800","4834560"
"4831620","4823730"
"4831620","4809150"
"4831620","4815120"
"4831620","4845040"
"4831620","4834560"
"4811910","4821480"
"4811910","4815540"
"4811910","4824330"
"4811910","4820190"
"4811910","4834550"
"4820190","4828980"
"4820190","4807950"
"4820190","4824330"
"4820190","4820100"
"4820190","4811910"
"4820190","4834550"
"4820190","4842420"
"4816770","4839600"
"4816770","4811610"
"4816770","4839750"
"4816770","4835040"
"4832740","4815960"
"4832740","4846650"
"4832740","4845240"
"4832740","4839690"
"4832740","4821060"
"4832740","4841610"
"4832740","4825140"
"4842990","4814430"
"4842990","4818900"
"4842990","4820130"
"4841580","4841130"
"4841580","4839150"
"4841580","4835890"
"4841580","4810890"
"4841580","4830480"
"4841580","4817610"
"4821810","4829190"
"4821810","4830420"
"4821810","4842300"
"4821810","4811250"
"4821810","4829130"
"4821810","4827180"
"4821810","4815120"
"4821810","4819740"
"4846470","4815330"
"4846470","4830420"
"4846470","4842300"
"4846470","4818940"
"4846470","4816380"
"4809150","4829190"
"4809150","4831620"
"4809150","4815120"
"4809150","4845040"
"4809150","4822140"
"4809150","4826280"
"4820700","4843530"
"4820700","4822560"
"4820700","4833840"
"4820700","4832460"
"4820700","4835010"
"4820700","4828110"
"4820700","4820760"
"4820700","4843560"
"4820700","4845480"
"4835010","4813680"
"4835010","4846200"
"4835010","4833840"
"4835010","4816180"
"4835010","4831760"
"4835010","4820700"
"4835010","4831770"
"4835010","4843560"
"4815000","4825740"
"4815000","4842960"
"4815000","4807710"
"4815000","4823910"
"4815000","4841220"
"4815000","4841070"
"4815000","4828740"
"4815000","4832400"
"4815000","4845900"
"4815000","4814370"
"4815000","4831260"
"4841070","4815000"
"4841070","4832400"
"4841070","4814370"
"4810890","4834230"
"4810890","4841130"
"4810890","4839150"
"4810890","4845450"
"4810890","4841580"
"4840230","4812090"
"4840230","4818750"
"4840230","4813530"
"4840230","4825920"
"4840230","4844580"
"4840230","4844160"
"4809570","4829760"
"4809570","4816620"
"4809570","4840550"
"4809570","4827330"
"4809570","4827870"
"4809570","4820640"
"4809570","4818360"
"4840550","4844310"
"4840550","4819280"
"4840550","4826100"
"4840550","4809570"
"4840550","4827870"
"4840550","4820640"
"4813320","4824810"
"4813320","4842360"
"4813320","4818840"
"4813320","4839960"
"4813320","4838760"
"4813320","4842840"
"4818840","4813320"
"4818840","4838760"
"4818840","4829250"
"4818840","4842840"
"4834710","4812120"
"4834710","4845780"
"4834710","4822980"
"4828740","4842960"
"4828740","4844430"
"4828740","4815000"
"4828740","4831260"
"4828740","4832190"
"4813530","4809670"
"4813530","4822410"
"4813530","4840230"
"4813530","4825920"
"4813530","4844160"
"4817070","4814280"
"4817070","4823310"
"4817070","4842510"
"4817070","4839270"
"4817070","4809450"
"4817070","4808190"
"4823160","4820280"
"4823160","4808190"
"4823160","4817880"
"4842510","4823310"
"4842510","4817070"
"4839270","4814280"
"4839270","4819950"
"4839270","4823310"
"4839270","4808090"
"4839270","4817070"
"4825290","4845420"
"4825290","4811400"
"4825290","4839900"
"4842810","4828350"
"4842810","4820310"
"4842810","4834020"
"4842810","4809630"
"4842810","4845380"
"4842810","4818280"
"4842810","4824150"
"4809630","4834020"
"4809630","4842810"
"4809630","4843950"
"4809630","4829370"
"4809630","4845380"
"4809630","4810780"
"4809630","4818280"
"4843950","4841970"
"4843950","4814670"
"4843950","4809630"
"4843950","4829370"
"4843950","4810780"
"4830480","4841010"
"4830480","4841130"
"4830480","4810830"
"4830480","4835890"
"4830480","4811400"
"4830480","4834170"
"4830480","4841580"
"4830480","4812700"
"4830480","4834650"
"4838730","4807590"
"4838730","4840920"
"4838730","4818150"
"4838730","4817850"
"4838730","4824990"
"4838730","4833120"
"4838730","4822470"
"4838730","4832940"
"4838730","4840680"
"4838730","4820160"
"4822470","4840920"
"4822470","4840950"
"4822470","4838730"
"4822470","4840680"
"4832940","4807590"
"4832940","4824990"
"4832940","4833120"
"4832940","4810710"
"4832940","4814730"
"4832940","4838730"
"4832940","4820160"
"4840680","4826370"
"4840680","4818150"
"4840680","4840950"
"4840680","4838730"
"4840680","4822470"
"4820160","4807590"
"4820160","4824990"
"4820160","4838730"
"4820160","4832940"
"4815750","4816410"
"4815750","4839990"
"4815750","4823910"
"4815750","4823820"
"4815750","4809450"
"4815750","4821150"
"4832400","4823910"
"4832400","4823820"
"4832400","4815000"
"4832400","4841070"
"4832400","4814370"
"4822380","4816410"
"4822380","4810170"
"4822380","4842210"
"4822380","4823880"
"4822380","4827450"
"4822380","4845000"
"4822380","4827780"
"4822380","4840020"
"4842210","4816410"
"4842210","4822380"
"4842210","4840020"
"4842210","4814370"
"4824300","4810860"
"4824300","4845210"
"4824300","4840650"
"4824300","4814490"
"4824300","4814640"
"4808400","4830340"
"4808400","4822800"
"4808400","4828530"
"4808400","4837470"
"4808400","4841400"
"4808400","4822260"
"4830340","4808400"
"4830340","4822800"
"4830340","4807440"
"4830340","4800005"
"4830340","4837470"
"4830340","4846500"
"4830340","4824780"
"4830340","4843110"
"4822800","4808400"
"4822800","4830340"
"4822800","4814450"
"4822800","4828530"
"4822800","4807440"
"4815840","4808870"
"4815840","4828780"
"4815840","4843170"
"4815840","4818940"
"4815840","4813200"
"4815840","4825530"
"4818720","4828680"
"4818720","4812750"
"4818720","4808870"
"4818720","4828780"
"4828780","4828680"
"4828780","4825320"
"4828780","4815330"
"4828780","4808870"
"4828780","4815840"
"4828780","4818720"
"4828780","4843170"
"4828780","4825530"
"4843170","4815840"
"4843170","4828780"
"4843170","4825530"
"4826250","4811070"
"4826250","4843720"
"4826250","4817730"
"4826250","4815930"
"4816920","4822410"
"4816920","4823880"
"4816920","4827450"
"4816920","4808190"
"4816920","4817880"
"4823880","4822410"
"4823880","4822380"
"4823880","4816920"
"4823880","4827450"
"4823880","4845000"
"4845180","4811430"
"4845180","4838760"
"4845180","4811520"
"4845180","4822890"
"4818660","4811430"
"4818660","4824000"
"4818660","4846740"
"4818660","4846320"
"4818660","4813980"
"4846320","4828550"
"4846320","4824000"
"4846320","4818660"
"4846320","4813980"
"4846320","4829250"
"4846320","4832090"
"4817460","4807980"
"4817460","4844940"
"4817460","4832090"
"4817460","4816080"
"4839960","4824810"
"4839960","4813320"
"4839960","4838760"
"4839960","4822890"
"4826970","4810950"
"4826970","4819110"
"4826970","4817160"
"4826970","4819980"
"4826970","4831890"
"4826970","4841250"
"4840650","4810860"
"4840650","4835490"
"4840650","4824660"
"4840650","4824300"
"4840650","4837470"
"4840650","4823040"
"4840650","4838040"
"4840650","4814640"
"4839780","4823400"
"4839780","4815870"
"4839780","4822620"
"4839780","4831970"
"4839780","4818330"
"4839780","4844110"
"4839780","4824260"
"4839780","4833630"
"4839780","4809980"
"4839780","4842780"
"4809980","4825870"
"4809980","4815870"
"4809980","4831970"
"4809980","4839780"
"4809980","4822020"
"4824120","4828230"
"4824120","4834680"
"4824120","4828500"
"4824120","4807410"
"4824120","4832430"
"4824120","4837800"
"4837800","4828230"
"4837800","4840440"
"4837800","4828500"
"4837800","4824120"
"4837800","4815180"
"4815180","4840440"
"4815180","4832490"
"4815180","4845990"
"4815180","4828500"
"4815180","4837800"
"4815180","4819830"
"4839870","4828500"
"4839870","4807410"
"4839870","4840590"
"4839870","4832430"
"4839870","4808460"
"4839870","4819830"
"4832220","4817160"
"4832220","4822650"
"4832220","4822350"
"4832220","4843320"
"4811580","4824750"
"4811580","4826070"
"4811580","4836420"
"4811580","4839300"
"4811580","4838910"
"4811580","4818180"
"4811580","4825410"
"4809720","4821030"
"4809720","4834410"
"4809720","4834770"
"4809720","4840410"
"4809720","4820550"
"4809720","4836780"
"4809720","4846380"
"4842060","4843350"
"4842060","4821780"
"4842060","4840350"
"4842060","4833360"
"4842060","4815270"
"4808580","4808550"
"4808580","4835370"
"4808580","4824180"
"4808580","4821780"
"4821780","4808550"
"4821780","4824180"
"4821780","4842060"
"4821780","4808580"
"4821780","4840350"
"4821780","4815270"
"4840350","4808550"
"4840350","4829400"
"4840350","4840410"
"4840350","4846380"
"4840350","4842060"
"4840350","4821780"
"4840350","4833360"
"4816710","4839450"
"4816710","4840080"
"4816710","4809780"
"4816710","4835580"
"4823670","4821960"
"4823670","4843890"
"4823670","4840080"
"4823670","4838400"
"4823670","4842930"
"4819170","4836660"
"4819170","4818540"
"4819170","4834110"
"4819170","4816230"
"4819170","4826670"
"4819170","4839570"
"4819170","4815510"
"4840080","4816710"
"4840080","4823670"
"4840080","4809780"
"4840080","4835580"
"4840080","4838400"
"4840080","4842930"
"4821660","4813020"
"4821660","4825260"
"4821660","4833180"
"4821660","4824060"
"4821660","4810230"
"4821660","4827300"
"4821660","4815210"
"4821660","4824420"
"4821660","4821420"
"4827180","4811990"
"4827180","4842300"
"4827180","4821810"
"4827180","4813410"
"4827180","4832910"
"4827180","4819740"
"4833340","4811990"
"4833340","4818390"
"4833340","4843290"
"4833340","4813410"
"4833340","4818940"
"4833340","4821630"
"4813410","4811990"
"4813410","4827180"
"4813410","4833340"
"4813410","4832910"
"4813410","4815720"
"4813410","4821630"
"4813410","4828410"
"4813410","4828710"
"4834260","4811340"
"4834260","4811010"
"4834260","4816500"
"4834260","4841280"
"4811340","4824530"
"4811340","4834260"
"4811340","4808100"
"4811340","4835340"
"4811340","4813800"
"4811340","4816500"
"4811340","4841280"
"4811340","4834630"
"4829370","4834020"
"4829370","4809630"
"4829370","4843950"
"4827690","4812090"
"4827690","4833780"
"4827690","4845090"
"4827690","4817010"
"4827690","4844160"
"4821330","4811820"
"4821330","4811220"
"4821330","4824530"
"4821330","4830950"
"4821330","4821360"
"4821330","4834630"
"4821330","4834140"
"4810200","4821300"
"4810200","4810860"
"4810200","4841430"
"4810200","4814490"
"4810200","4819620"
"4810200","4839120"
"4814490","4810860"
"4814490","4845210"
"4814490","4824300"
"4814490","4810200"
"4814490","4819620"
"4814450","4831320"
"4814450","4807680"
"4814450","4822800"
"4814450","4828530"
"4814450","4807440"
"4814450","4809280"
"4814450","4818690"
"4814450","4846500"
"4814450","4814550"
"4814450","4824780"
"4828530","4807680"
"4828530","4808400"
"4828530","4822800"
"4828530","4814450"
"4828530","4833960"
"4828530","4841400"
"4828530","4842780"
"4807440","4830340"
"4807440","4822800"
"4807440","4814450"
"4807440","4818690"
"4807440","4846500"
"4820790","4836570"
"4820790","4841550"
"4820790","4836510"
"4820790","4841430"
"4820790","4821750"
"4820790","4830570"
"4820790","4819620"
"4839690","4838970"
"4839690","4835700"
"4839690","4826310"
"4839690","4814730"
"4839690","4832370"
"4839690","4832740"
"4839690","4829100"
"4839690","4832160"
"4839690","4821060"
"4839690","4841610"
"4839690","4828590"
"4839480","4817850"
"4839480","4824990"
"4839480","4836450"
"4839480","4814730"
"4839480","4829100"
"4829100","4817850"
"4829100","4826310"
"4829100","4814730"
"4829100","4832370"
"4829100","4839690"
"4829100","4839480"
"4832160","4838970"
"4832160","4814730"
"4832160","4839690"
"4842870","4821960"
"4842870","4814580"
"4842870","4834920"
"4842870","4812510"
"4811010","4833180"
"4811010","4809200"
"4811010","4834260"
"4811010","4816500"
"4811010","4841280"
"4808100","4810990"
"4808100","4819530"
"4808100","4811340"
"4808100","4813800"
"4808100","4816500"
"4808100","4840470"
"4815690","4836570"
"4815690","4836510"
"4815690","4815540"
"4815690","4824330"
"4815690","4814920"
"4815690","4830360"
"4815690","4840800"
"4815690","4839510"
"4815690","4829700"
"4815690","4842420"
"4827810","4812220"
"4827810","4813740"
"4827810","4839030"
"4827810","4829010"
"4827810","4819840"
"4827810","4829280"
"4827810","4824840"
"4838700","4844410"
"4838700","4844710"
"4838700","4821600"
"4838700","4830360"
"4838700","4814010"
"4838700","4844040"
"4844410","4818070"
"4844410","4838700"
"4844410","4814010"
"4844410","4844040"
"4844410","4839510"
"4844410","4830210"
"4822020","4825870"
"4822020","4800002"
"4822020","4834380"
"4822020","4815870"
"4822020","4824660"
"4822020","4809980"
"4822020","4822740"
"4822020","4831500"
"4822020","4800006"
"4822020","4833900"
"4800005","4823190"
"4800005","4811490"
"4800005","4830340"
"4800005","4837380"
"4800005","4842030"
"4800005","4846260"
"4800005","4824780"
"4800005","4843110"
"4837380","4823190"
"4837380","4811490"
"4837380","4841550"
"4837380","4800005"
"4837380","4844710"
"4837380","4821600"
"4837380","4814640"
"4844710","4836570"
"4844710","4841550"
"4844710","4838700"
"4844710","4837380"
"4844710","4821600"
"4844710","4830360"
"4831890","4819110"
"4831890","4826970"
"4831890","4841760"
"4831890","4841250"
"4838310","4821030"
"4838310","4832880"
"4838310","4825440"
"4838310","4834770"
"4838310","4825140"
"4819700","4818810"
"4819700","4845540"
"4819700","4813170"
"4819700","4824060"
"4819700","4826490"
"4819700","4807780"
"4819700","4825500"
"4819700","4820960"
"4819700","4809200"
"4819700","4808700"
"4819700","4817700"
"4819700","4810230"
"4819700","4815910"
"4808700","4824060"
"4808700","4825500"
"4808700","4819700"
"4808700","4828920"
"4808700","4821420"
"4817700","4825260"
"4817700","4833180"
"4817700","4826490"
"4817700","4809200"
"4817700","4819700"
"4817700","4810230"
"4810230","4825260"
"4810230","4824060"
"4810230","4821660"
"4810230","4819700"
"4810230","4817700"
"4818000","4808280"
"4818000","4836510"
"4818000","4831170"
"4818000","4815540"
"4818000","4830570"
"4818000","4825560"
"4818000","4846170"
"4829010","4812220"
"4829010","4826470"
"4829010","4827810"
"4829010","4826400"
"4829010","4827030"
"4829010","4824840"
"4818940","4816980"
"4818940","4811990"
"4818940","4815330"
"4818940","4842300"
"4818940","4843290"
"4818940","4846470"
"4818940","4815840"
"4818940","4833340"
"4818940","4830720"
"4818940","4813200"
"4818940","4825530"
"4810470","4820040"
"4810470","4809030"
"4810470","4818540"
